tsne_dimension_1,tsne_dimension_2
26.290148,-135.81242
38.191895,118.84203
25.0186,67.135025
-32.47742,-84.25987
11.350283,113.69551
82.28864,59.999123
-93.49894,-0.092239775
-38.233456,25.376125
-32.22969,-116.846954
-57.695805,43.452034
-58.647392,12.786461
-31.072033,93.51238
8.124576,60.874493
-23.499502,49.417866
17.601795,-129.22366
-84.16131,44.627262
-23.131777,-95.00666
37.08455,95.88011
13.751559,46.60468
5.7743893,58.23592
-59.232944,129.94528
118.00946,64.30761
7.2703156,-54.553215
21.069286,-58.525227
-37.11826,-70.34068
-115.577736,94.074875
-23.725065,113.272644
-10.0927,11.50264
-70.6699,-7.41629
-127.65745,3.2100048
24.005445,0.017556475
-47.68117,-43.079544
-120.505295,-40.40777
-80.05894,-17.031116
-128.96341,88.48035
71.84893,73.05037
-90.73007,-10.972694
-143.65826,-50.02586
18.560926,104.435745
-115.577736,94.074875
-39.88347,-58.63162
-28.197145,7.621054
-127.65745,3.2100048
15.516607,-13.108269
-41.78743,12.943133
-9.78359,-29.907944
-92.46322,31.928986
14.281197,-117.226456
-41.78743,12.943133
-41.27468,-31.117023
92.72295,39.57929
53.256836,40.707043
-106.285385,-106.76623
23.418247,59.174213
-1.4720731,-81.73265
-139.08174,-77.295525
-139.08174,-77.295525
-116.04425,75.14998
69.42474,105.314865
-27.664476,-127.76349
-100.741325,-119.3765
-10.0927,11.50264
-83.24409,20.80733
-10.465338,91.49182
16.095903,69.22243
-41.12963,-31.722704
-13.070406,131.10513
-86.41136,105.47503
35.362003,133.39442
60.40314,16.364847
-3.83262,-46.595036
-32.489002,-84.24263
13.2514925,90.12693
59.524937,25.305285
46.566147,-14.387925
2.2540343,-7.7939467
12.18702,103.66814
-31.661386,93.09299
4.7741203,-114.44824
75.006226,72.867966
25.4043,132.18744
-24.976543,-60.042717
-92.10655,-95.26659
-25.191574,83.096245
-124.84039,29.54172
-8.401308,89.82592
37.084763,95.87941
-83.48593,5.7388225
-31.661386,93.09299
35.424385,27.222048
21.069286,-58.525227
-38.929493,53.189632
-65.19219,78.408775
-8.57347,108.054115
45.012928,-61.399853
-8.400973,89.82622
-43.77984,103.407166
-125.05464,29.491302
-4.3555884,-46.13587
17.857674,86.8753
25.052305,44.92859
-78.23147,-7.4920897
83.55226,93.40641
-116.04425,75.14998
0.9817696,-141.00792
-92.035515,129.74509
-56.050858,1.688803
42.49984,-32.801403
-77.81258,-117.63217
128.67735,49.990547
11.236841,-30.718801
73.99936,92.60454
2.2540343,-7.7939467
89.841835,95.64859
-30.71373,34.259262
-33.05464,-83.86909
81.89603,119.0854
2.2540343,-7.7939467
100.07999,39.375965
-29.086636,46.295795
27.65002,-100.6298
2.2540343,-7.7939467
-41.27468,-31.117023
125.23259,33.12829
-140.69482,-27.556284
-33.547844,-44.282093
15.928855,75.11703
-24.476519,-60.591972
-100.53199,12.171527
128.67735,49.990547
55.384956,76.49241
-48.599136,-57.408794
27.097858,-100.62087
-1.2748009,-130.2879
-130.91696,-12.080796
9.88132,9.486223
-77.81258,-117.63217
28.440628,-85.652336
-53.50631,-86.46247
-34.71777,137.82928
-32.627087,108.444016
-98.48484,-17.586126
-102.67383,2.880658
-47.68117,-43.079544
-62.515743,-40.60137
-62.515743,-40.60137
-92.035515,129.74509
-30.366951,72.07252
69.37601,133.61937
-69.80545,-16.938923
99.1751,49.002937
-41.12963,-31.722704
-49.269382,45.152496
18.576717,-47.813744
-65.1765,145.9216
107.83061,50.13342
-7.684299,29.095335
90.321884,33.57726
-63.769283,-108.054596
41.07575,-31.888214
-23.128645,-95.00786
-41.78743,12.943133
-91.21456,97.25905
47.790543,102.520706
-9.78359,-29.907944
-33.083164,108.44354
-102.033936,-48.344437
9.442213,-85.22487
-9.78359,-29.907944
26.536154,105.3162
-65.13811,71.485245
-31.574461,65.83357
-123.685844,-62.556477
34.918575,-115.44231
-42.355038,-1.243744
-116.04425,75.14998
-80.05894,-17.031116
-93.20636,77.74911
2.2540343,-7.7939467
-23.498283,49.41905
9.88132,9.486223
-53.481953,28.751013
65.706375,49.02922
-38.233456,25.376125
-71.008354,13.478432
-49.042404,58.75168
4.6769795,69.612595
2.2540343,-7.7939467
-140.69482,-27.556284
4.5853086,79.60622
81.85473,24.507627
-73.67769,129.53319
-38.906845,-17.584896
7.2703156,-54.553215
81.938576,48.088898
124.77699,28.397085
-39.420643,-59.014385
-27.45904,57.365807
11.760802,113.23046
-95.220276,43.780125
9.347389,134.86185
-114.29297,24.909004
16.095903,69.22243
7.2703156,-54.553215
-63.769283,-108.054596
-106.285385,-106.76623
-42.355038,-1.243744
-16.551434,117.60795
-103.325325,54.400352
15.516607,-13.108269
-39.420643,-59.014385
55.384956,76.49241
-60.615486,-12.1380415
26.199492,109.278366
-1.4720731,-81.73265
-10.0927,11.50264
-136.00856,72.04219
7.2703156,-54.553215
-104.240746,30.559153
-49.042404,58.75168
14.210335,21.75317
-74.871605,-61.261295
-3.3283246,91.25638
-55.949028,1.2931803
-58.197506,-115.75724
11.236841,-30.718801
3.7945845,44.984062
34.918575,-115.44231
-20.311983,-10.871384
-33.547844,-44.282093
-40.12616,75.52205
-58.647392,12.786461
88.565384,76.5975
-28.197145,7.621054
137.76506,-5.5967245
11.236841,-30.718801
-91.93728,54.99284
-20.311983,-10.871384
-95.22363,43.780437
-130.91696,-12.080796
12.186794,103.66862
-21.421062,97.375755
103.29814,56.913727
128.67735,49.990547
-20.590746,144.93353
21.069286,-58.525227
-60.9636,-11.67785
-19.426548,70.62086
-72.45499,21.9068
-23.128645,-95.00786
-48.61071,148.96428
18.960646,-47.514427
-100.17872,38.692368
-76.7318,-43.01317
-109.89437,17.424294
-24.556786,-60.436325
128.67735,49.990547
-119.856346,105.32583
-48.14713,-98.99716
-28.197145,7.621054
-74.871605,-61.261295
-41.78743,12.943133
-39.420643,-59.014385
34.918575,-115.44231
65.57647,50.447544
11.204837,76.944824
47.790543,102.520706
-49.07545,30.207956
76.05937,-69.36645
-127.65745,3.2100048
2.2540343,-7.7939467
-37.11826,-70.34068
-30.71373,34.259262
-43.893654,-51.83442
-111.04869,-82.212425
11.236841,-30.718801
9.347389,134.86185
-34.71777,137.82928
-4.504402,80.746605
-116.04425,75.14998
35.362003,133.39442
-31.149496,93.34483
-42.355038,-1.243744
-20.590706,144.93349
13.536588,88.80234
24.631208,-120.155655
17.601795,-129.22366
-15.820984,-85.52154
70.12245,56.992805
51.89207,121.670135
53.053955,-127.169075
36.374874,-103.13125
-89.26061,-40.69441
-7.161453,117.238884
73.461205,84.37026
-116.04425,75.14998
-65.1765,145.9216
-36.588005,-70.55118
-66.63915,26.130768
-89.20908,-65.03698
31.95038,53.694054
81.89603,119.0854
-58.647392,12.786461
21.069286,-58.525227
-51.41378,-53.783543
-89.20908,-65.03698
-31.25655,61.939644
111.02776,70.68732
40.485336,101.47372
21.4331,45.12854
-23.725065,113.272644
-62.313858,-41.27031
-82.27644,117.67113
0.9612105,-106.85811
15.516607,-13.108269
-11.329905,156.16919
-127.88537,20.751043
-62.313858,-41.27031
-73.29407,52.445297
51.14481,28.08287
-78.23147,-7.4920897
-136.00856,72.04219
-59.160645,96.78158
-123.685844,-62.556477
-57.34509,-32.153522
-1.4720731,-81.73265
-10.0927,11.50264
-28.197145,7.621054
-120.505295,-40.40777
-57.69576,43.45208
61.212685,101.59526
-21.421062,97.375755
-18.893185,-47.854347
-34.56231,153.50748
-28.197145,7.621054
-1.4087503,47.75345
-41.78743,12.943133
54.81811,109.36899
38.28695,-134.6816
-46.37318,133.97905
-98.283615,-85.752525
81.89603,119.0854
-82.24405,88.40446
-29.40829,46.371834
-1.4720731,-81.73265
8.37159,60.266266
-4.418171,126.86564
-39.88347,-58.63162
-73.937675,-14.1708355
-37.11826,-70.34068
-6.6435494,87.81067
78.36874,-15.892479
-28.197145,7.621054
77.96323,29.59394
-52.707127,18.069614
69.10619,-11.528645
-93.20636,77.74911
-10.0927,11.50264
-62.328587,65.58367
24.005445,0.017556475
-116.04425,75.14998
5.7743893,58.23592
-39.420643,-59.014385
88.936264,-7.263038
10.166852,76.13481
-74.99734,-81.86251
95.21066,40.553665
-20.311983,-10.871384
-30.035185,48.253483
-3.9767468,-46.41008
-6.644249,87.8069
11.236841,-30.718801
2.0717268,-68.75157
-13.902038,-114.49767
-80.92455,73.57073
-28.197145,7.621054
34.918575,-115.44231
-102.53015,54.300167
-25.797836,22.635668
69.42085,104.87568
-60.514275,37.26564
-15.820984,-85.52154
-39.88347,-58.63162
-142.67465,18.498104
-11.775855,72.68305
-92.94445,-76.51267
-61.874264,36.062595
-92.10655,-95.26659
-28.167799,-28.89588
-4.4573474,93.590004
-11.424372,-72.579704
128.67735,49.990547
-11.685786,73.0219
-36.64913,80.30097
-10.488807,62.28596
-98.48484,-17.586126
-24.556786,-60.436325
16.94735,-72.87847
-38.906845,-17.584896
-105.49447,102.75208
-88.57901,-65.10508
-11.843864,28.020811
-23.128645,-95.00786
-56.050858,1.688803
47.790543,102.520706
-100.741325,-119.3765
-10.064684,59.72747
35.02461,25.927977
9.47154,9.766881
-53.22833,23.75843
69.42474,105.314865
-74.871605,-61.261295
93.733734,74.04465
-51.152832,98.00444
-24.556786,-60.436325
-106.285385,-106.76623
-59.51823,38.0246
-92.94445,-76.51267
-3.9090664,76.107
12.649034,96.92769
49.22784,57.26072
-6.795677,96.45665
-41.78743,12.943133
-1.3628786,98.521255
-3.0080469,28.341606
35.601276,15.634579
-105.49447,102.75208
17.601795,-129.22366
-4.756917,61.71575
-31.661386,93.09299
24.005445,0.017556475
11.236841,-30.718801
97.31501,20.937464
60.093555,52.30518
66.960304,71.964195
-136.00856,72.04219
-40.251255,40.58682
-92.10655,-95.26659
59.26487,-140.08737
-48.06085,-99.62741
6.562486,-53.292603
-26.76709,7.3405085
7.2703156,-54.553215
-107.6515,-41.0942
-70.98703,29.247526
9.347389,134.86185
-40.12616,75.52205
-80.05894,-17.031116
-67.26343,-2.0971663
78.67003,-21.204193
-23.11643,-95.012535
-93.20636,77.74911
32.190628,53.19044
-23.725065,113.272644
59.11282,43.233723
-94.23357,21.541777
-23.256197,-94.166985
-28.924751,48.49829
-140.69482,-27.556284
143.53096,19.688288
11.350283,113.69551
-19.504204,57.64776
34.081787,74.148605
2.2540343,-7.7939467
28.440628,-85.652336
-23.693459,-72.68657
-47.13114,64.66028
-8.458608,55.879814
-0.40673885,24.894339
-63.60317,-24.32014
-23.725065,113.272644
58.23635,42.769634
95.59155,0.355917
11.236841,-30.718801
-58.46835,38.985985
-38.906845,-17.584896
-41.78743,12.943133
-114.12041,-2.7405915
-101.98215,77.21137
-38.906845,-17.584896
-68.23016,-71.081635
-41.12963,-31.722704
-61.873882,36.06286
-83.24409,20.80733
27.599546,12.006713
111.49426,-30.38428
29.631376,20.27654
-1.4720731,-81.73265
55.31731,38.641018
-77.81258,-117.63217
-49.376053,124.28483
21.36786,59.55149
-93.20636,77.74911
-32.489002,-84.24263
-32.647808,65.92027
-70.6707,-7.4161015
-31.661245,93.09298
21.069286,-58.525227
40.744568,36.39283
-68.538864,-71.01659
-21.421062,97.375755
-109.89437,17.424294
-1.3628786,98.521255
-62.313858,-41.27031
-85.75559,81.21424
-33.547844,-44.282093
58.85112,56.099575
-68.538864,-71.01659
-28.197145,7.621054
13.789358,43.94045
-92.10655,-95.26659
-19.424217,70.62164
-5.384918,72.19438
-11.329905,156.16919
11.236841,-30.718801
-73.67769,129.53319
2.2540343,-7.7939467
106.23864,75.98498
27.6214,-26.28693
-72.72998,21.441706
-1.4720731,-81.73265
-60.320545,-77.90903
69.97715,133.69606
-91.35747,97.88462
-41.78743,12.943133
-32.489002,-84.24263
-60.320545,-77.90903
-18.47075,76.33239
21.245369,60.330704
-47.68117,-43.079544
40.111145,98.01927
-7.68402,29.096151
-41.78743,12.943133
-50.233734,-143.49106
6.793801,95.96972
7.756613,60.612007
-124.40177,-21.75484
63.23429,50.94542
110.15231,21.449493
-93.082245,65.57841
-92.035515,129.74509
9.347389,134.86185
-58.647392,12.786461
-105.760635,-61.61465
-140.69482,-27.556284
81.887344,104.14235
-10.393839,-136.37033
-20.311983,-10.871384
-32.22969,-116.846954
-98.48484,-17.586126
-28.005274,49.00673
-27.664476,-127.76349
-75.97696,-53.75115
-127.65745,3.2100048
-8.401677,89.82629
33.557247,74.466225
-11.693268,25.646011
-78.23147,-7.4920897
-94.23357,21.541777
-98.48484,-17.586126
66.5433,49.008347
-57.40684,58.588978
95.95333,60.46103
69.42474,105.314865
-92.46322,31.928986
-41.12963,-31.722704
-116.04425,75.14998
-102.67383,2.880658
-59.62162,96.54642
12.354269,63.842014
-100.2251,12.725603
-140.69482,-27.556284
-22.389872,-110.30734
-20.590706,144.93349
-25.191574,83.096245
-34.71777,137.82928
-121.90924,43.781784
-48.497475,61.935596
-18.893185,-47.854347
-120.505295,-40.40777
-41.27468,-31.117023
13.496333,89.14999
-78.23147,-7.4920897
-5.004331,32.504505
27.473026,144.55948
-31.072033,93.51238
24.005445,0.017556475
-36.216427,-142.42503
-93.20636,77.74911
-35.959328,-53.100418
-102.45172,-47.87596
-89.20908,-65.03698
11.760802,113.23046
11.236841,-30.718801
-124.71001,-21.3755
-38.906845,-17.584896
-102.53015,54.300167
25.754395,99.221054
11.236841,-30.718801
-57.547398,-92.407425
-60.320545,-77.90903
25.881508,-136.13805
-140.69482,-27.556284
96.856636,56.37121
-10.0927,11.50264
66.540764,2.2691195
2.2540343,-7.7939467
-69.80545,-16.938923
2.0717268,-68.75157
-103.1817,2.950936
-57.700363,-49.599724
-140.69482,-27.556284
-57.700363,-49.599724
-115.974785,57.858948
4.363743,-152.41408
-58.647392,12.786461
-35.959892,-53.10154
24.005445,0.017556475
-80.58371,31.203152
-69.32954,-87.5864
92.103004,-75.18652
-71.06437,13.604518
-11.120647,41.05238
-104.240746,30.559153
-104.240746,30.559153
-63.871674,-23.765348
-95.15292,-55.66798
-140.69482,-27.556284
-13.902038,-114.49767
-123.685844,-62.556477
25.25439,77.06678
34.081787,74.148605
-23.73109,-95.04027
35.12605,133.9306
52.326412,-104.6792
11.236841,-30.718801
-20.311983,-10.871384
-59.73882,-78.16578
-63.871674,-23.765348
-5.6840463,61.906532
-33.547844,-44.282093
68.97352,105.38307
-74.871605,-61.261295
-74.723495,-95.1352
-28.167799,-28.89588
55.41392,67.59414
57.959736,61.84066
61.83784,34.28183
101.32982,50.046078
-105.34602,90.40029
30.937551,34.485313
10.050882,64.94311
-25.945913,22.091898
-69.261856,-35.63128
2.2540343,-7.7939467
-84.16131,44.627262
-80.79686,30.69903
-143.05511,56.349277
128.67735,49.990547
-149.44331,-3.1556103
-14.304912,62.88883
43.696236,50.92003
55.414257,67.59506
7.2703156,-54.553215
-30.19453,34.559982
-37.11826,-70.34068
119.58204,2.523279
-100.2251,12.725603
4.6766024,69.6127
108.34007,25.749386
-5.660253,102.06397
75.43396,-7.3655005
-92.10655,-95.26659
19.505232,42.2746
-9.287868,31.776821
-93.49894,-0.092239775
43.551632,42.089203
-11.685786,73.0219
-20.590706,144.93349
-100.2251,12.725603
25.018238,67.13509
-24.556786,-60.436325
-111.18656,7.241154
-69.72006,46.20048
34.918575,-115.44231
-32.273632,108.856804
50.115196,-3.4133341
19.901485,154.96062
12.648643,96.93404
-142.67465,18.498104
-98.48484,-17.586126
-77.81258,-117.63217
-68.226074,-101.42798
17.601795,-129.22366
-46.372986,133.97902
124.7309,28.86538
66.83993,32.326675
-58.647392,12.786461
-102.45172,-47.87596
-32.22969,-116.846954
-84.16131,44.627262
-138.7524,45.027138
-28.197145,7.621054
-10.46526,91.48778
108.698265,12.303528
114.29651,24.07908
-95.15292,-55.66798
56.834347,53.035313
54.35851,41.259064
-106.285385,-106.76623
-105.49447,102.75208
19.314215,123.58501
11.350283,113.69551
55.32355,75.454956
-74.871605,-61.261295
-36.588005,-70.55118
36.71982,49.4337
-20.590706,144.93349
-76.7318,-43.01317
25.755909,99.22065
-115.33583,57.868217
-31.072033,93.51238
-24.556786,-60.436325
-15.820984,-85.52154
-39.420643,-59.014385
-11.553397,49.843384
24.250095,-14.309202
-18.893185,-47.854347
-50.176735,48.40609
30.19322,-17.382662
-41.12963,-31.722704
-30.929937,71.76682
-33.547844,-44.282093
-92.46322,31.928986
-4.4573474,93.590004
136.79774,10.623524
-80.92273,73.56812
-28.197145,7.621054
8.018263,-97.44984
-6.194944,67.73693
13.507784,22.337254
27.427105,122.55857
-60.615486,-12.1380415
-142.67465,18.498104
-28.167799,-28.89588
-58.048992,-92.63047
-69.80545,-16.938923
128.67735,49.990547
-71.90725,-37.19782
-60.320545,-77.90903
-92.46322,31.928986
-28.197145,7.621054
-64.002235,-4.929707
6.2972975,74.24412
-58.969185,130.24437
25.25441,77.067635
24.005445,0.017556475
-78.23147,-7.4920897
24.631208,-120.155655
-123.685844,-62.556477
-100.53199,12.171527
-57.345463,-32.15401
-34.71777,137.82928
-75.977066,-53.75112
-36.588005,-70.55118
-140.69482,-27.556284
4.6766024,69.6127
-91.35747,97.88462
-23.693459,-72.68657
2.0717268,-68.75157
-21.421062,97.375755
-30.71373,34.259262
4.3145924,75.04644
-18.893185,-47.854347
-63.871674,-23.765348
-32.22969,-116.846954
-63.871674,-23.765348
55.04032,-73.62181
-8.029797,60.903347
-48.06085,-99.62741
-45.349464,33.162434
-32.22969,-116.846954
-34.56231,153.50748
-25.945913,22.091898
-93.20636,77.74911
11.236841,-30.718801
-30.035185,48.253483
18.487877,91.13919
-121.90924,43.781784
-39.056755,-17.085234
30.349457,-148.64003
-120.505295,-40.40777
-10.393839,-136.37033
4.363743,-152.41408
2.2479022,155.62788
-3.9767468,-46.41008
42.440968,-95.40899
-116.15283,-95.297356
-36.216427,-142.42503
-33.547844,-44.282093
16.94735,-72.87847
-1.4720731,-81.73265
-115.33583,57.868217
-73.93757,-14.170198
-41.27468,-31.117023
2.070941,86.44513
-18.893185,-47.854347
-15.820984,-85.52154
-41.27468,-31.117023
56.834267,53.035683
-63.871674,-23.765348
-109.89437,17.424294
-88.591576,38.912292
34.11405,103.966934
-127.88537,20.751043
-140.69482,-27.556284
-24.976543,-60.042717
-20.311983,-10.871384
19.314217,123.58495
-104.240746,30.559153
-15.780999,118.625336
-10.0927,11.50264
-98.283615,-85.752525
16.827839,32.28318
-39.420643,-59.014385
-21.796646,154.80627
-20.311983,-10.871384
-49.268883,45.15209
-103.1817,2.950936
69.49739,133.16663
-28.167799,-28.89588
-12.624518,35.290806
-104.16538,65.97081
34.11881,104.41943
-30.194527,34.55999
91.15091,64.675545
-98.48484,-17.586126
-75.51599,-35.717648
-35.33935,61.82605
-11.424372,-72.579704
-20.311983,-10.871384
-102.67383,2.880658
-63.871674,-23.765348
4.363743,-152.41408
11.236841,-30.718801
123.84476,24.013964
12.186809,103.66859
-20.311983,-10.871384
-41.12963,-31.722704
-16.229843,28.831814
-98.48484,-17.586126
60.8396,126.97927
2.2540343,-7.7939467
107.25604,61.48647
2.0717268,-68.75157
-39.88347,-58.63162
55.414165,67.59475
96.88115,20.966316
-41.12963,-31.722704
9.347389,134.86185
-73.67769,129.53319
-102.53015,54.300167
-80.79686,30.69903
-60.9636,-11.67785
-116.15283,-95.297356
-63.871674,-23.765348
-10.393839,-136.37033
-73.29028,52.444595
81.91351,25.081995
132.1914,70.85816
-58.647392,12.786461
21.069286,-58.525227
58.398525,46.479794
7.2703156,-54.553215
-82.31963,-102.83329
-40.844334,-131.90817
-10.0927,11.50264
106.59144,18.79032
-16.919903,42.7421
-53.600506,-72.16943
-41.27468,-31.117023
7.2703156,-54.553215
-13.902038,-114.49767
-91.35747,97.88462
-27.664476,-127.76349
7.2703156,-54.553215
-115.33583,57.868217
21.624563,58.455883
-128.96341,88.48035
-50.233734,-143.49106
-32.524574,-84.19021
15.928855,75.11703
-9.78359,-29.907944
34.11405,103.966934
-3.9767468,-46.41008
111.02238,70.68315
-55.453583,-60.919884
60.8396,126.97927
110.991875,29.62158
-98.18697,-86.38331
89.612366,95.32257
-28.197145,7.621054
-73.44885,93.69314
-103.08034,53.885056
83.31022,76.40292
-105.49447,102.75208
30.235054,113.546715
-74.723495,-95.1352
-109.8945,17.42437
50.702225,-13.227661
76.62206,96.527176
-3.8105416,86.52095
102.82915,50.65531
16.94735,-72.87847
42.267147,22.412516
14.83036,-117.16967
-18.893185,-47.854347
-38.906845,-17.584896
116.39676,15.65396
-24.556786,-60.436325
-55.371235,52.653797
-39.056755,-17.085234
-69.62997,-5.232129
-99.10363,-17.46803
-31.661386,93.09299
20.842262,61.565098
-15.820984,-85.52154
-73.67769,129.53319
-127.65745,3.2100048
-100.741325,-119.3765
96.663666,59.17321
-64.74401,41.17291
-66.0504,-90.57034
-127.65745,3.2100048
-95.390396,-55.09723
-73.67769,129.53319
2.2540343,-7.7939467
-50.027992,38.250416
-50.233734,-143.49106
2.2479022,155.62788
-18.893185,-47.854347
-121.90924,43.781784
-18.893185,-47.854347
-72.72998,21.441706
-55.453583,-60.919884
-77.81258,-117.63217
8.568033,60.10056
27.847582,122.86407
11.236841,-30.718801
-32.22969,-116.846954
7.2703156,-54.553215
-56.26922,2.016645
106.66667,18.529251
-110.352234,116.74332
-41.27468,-31.117023
30.349457,-148.64003
-37.28282,67.40964
-60.320545,-77.90903
-38.906845,-17.584896
-23.731295,-95.04037
28.440628,-85.652336
31.414602,55.837963
-69.269775,-35.632866
-50.70358,44.243046
-120.505295,-40.40777
-48.06085,-99.62741
-42.062283,-1.7793235
-149.44331,-3.1556103
37.87553,31.940956
-101.92257,-62.685703
-42.355038,-1.243744
